zip,NAME,income_median,edu_bachelor_plus_pct,poverty_pct,unemployment_pct,median_gross_rent,median_home_value,population_total,housing_cost_burden_pct,income_scaled,edu_scaled,poverty_scaled,unemployment_scaled,rent_scaled,home_value_scaled,population_scaled,housing_cost_burden_scaled,composite_score
11939,ZCTA5 11939,116023.0,47.697594501718214,1.8380241240666284,2.078239608801956,2509.0,830900.0,1741,51.08695652173913,27.867210802312936,47.697594501718214,94.65302072998799,88.38933904504032,43.50877192982456,30.360954038030712,2.502040102588016,48.91304347826087,45.07884596999509
11704,ZCTA5 11704,127034.0,31.848621175177723,5.775106689225019,6.021169529758806,2089.0,485400.0,40285,50.35294117647059,33.79545381128256,31.848621175177723,83.1996896313454,66.36106940399212,61.9298245614035,9.780789980468203,58.66897878293309,49.64705882352941,44.984164555923755
11714,ZCTA5 11714,123679.0,40.77205196742712,6.562847608453838,4.9096065225097485,2211.0,586400.0,22475,44.083224967490246,31.98914600135675,40.77205196742712,80.90807968449792,72.57112389077199,56.57894736842105,15.79698844592063,32.71595943110282,55.91677503250976,44.752273803003874
11937,ZCTA5 11937,122489.0,52.35694479455508,13.350160624139514,3.2044381882917943,2904.0,1009100.0,21806,63.91497775580821,31.348458581442678,52.35694479455508,61.16316909341233,82.09751888194006,26.184210526315788,40.97567251866064,31.7410818372581,36.08502224419179,43.9966845715827
11747,ZCTA5 11747,154914.0,62.44159262915433,4.514845423936333,7.9126488939308,3501.0,747900.0,19826,62.56860592755215,48.80584479212654,62.44159262915433,86.86590422127612,55.79379626200643,0.0,25.416949358500503,28.85579389134996,37.43139407244785,43.83463910128157
11752,ZCTA5 11752,148538.0,31.947815533980584,2.903225806451613,0.6862371330537552,2512.0,482300.0,8990,59.85037406483791,45.37305236408274,31.947815533980584,91.55425219941348,96.16614626492283,43.37719298245614,9.596134384003822,13.065399860107252,40.14962593516209,43.73746468472039
11772,ZCTA5 11772,105246.0,32.69119395251013,6.488421523660365,4.589147286821706,2015.0,450600.0,45006,55.24366471734893,22.064951706166752,32.69119395251013,81.12459193116986,74.36145813312832,65.17543859649123,7.707881994351921,65.54849615294941,44.75633528265107,43.56948374290165
11742,ZCTA5 11742,126563.0,35.32766598515011,4.506486609513694,2.5331408321302007,2224.0,475600.0,13194,47.539015606242494,33.54187080726615,35.32766598515011,86.8902207723238,85.84790741718994,56.00877192982456,9.197040030354998,19.191536488692,52.460984393757506,43.42702216395778
11732,ZCTA5 11732,120707.0,63.61904761904762,7.614213197969544,5.443234836702955,2782.0,753400.0,3546,50.49900199600798,30.3890426299411,63.61904761904762,77.84956160590679,69.58986157346118,31.53508771929825,25.744564126421178,5.132315224994171,49.50099800399202,42.843132700573776
11720,ZCTA5 11720,128015.0,35.3359477124183,5.126232603678579,5.736175882744837,2377.0,471600.0,28669,51.16465863453815,34.32361713811929,35.3359477124183,85.08732333475322,67.95326531623546,49.29824561403508,8.958774744594505,41.741956166938685,48.83534136546185,42.800544975918214
11703,ZCTA5 11703,130140.0,34.51933517080097,3.9184769913571595,4.282702762676135,2206.0,469900.0,17205,56.03448275862068,35.46770181653727,34.51933517080097,88.60079420696098,76.07349530934655,56.79824561403508,8.857511998146297,25.036430403357425,43.96551724137932,42.647515716157486
11940,ZCTA5 11940,121250.0,34.8607133558969,3.5493265380415,1.2089157536834152,2273.0,626400.0,5508,63.90977443609023,30.681389914826262,34.8607133558969,89.67468643478837,93.2460574422315,53.85964912280702,18.17964130352555,7.991373280484962,36.09022556390977,42.178530366300784
11779,ZCTA5 11779,117684.0,31.082740908921725,5.68312886651987,7.231920199501247,2103.0,465400.0,38273,55.384130982367765,28.76148122624342,31.082740908921725,83.46726147921493,59.596875579645925,61.31578947368421,8.589463551665743,55.73705992072744,44.615869017632235,42.17641246142728
11726,ZCTA5 11726,125691.0,25.639204545454547,7.769818529130849,4.970547889937868,1913.0,451300.0,21940,50.91714104996837,33.07239229452239,25.639204545454547,77.39689155161935,72.23065806943802,69.64912280701753,7.749578419360008,31.936348799253906,49.08285895003163,41.6523839213627
11715,ZCTA5 11715,157905.0,56.63966185276506,7.37618545837724,9.571428571428571,2200.0,593500.0,3796,84.18604651162791,50.41617762654923,56.63966185276506,78.54200593926622,46.526564344746156,57.06140350877193,16.219909328145505,5.4966192585684315,15.81395348837209,41.35622585641892
11755,ZCTA5 11755,120306.0,48.33578071463534,5.808080808080808,5.7918252523581,2197.0,558900.0,11953,66.00496277915633,30.173147121213752,48.33578071463534,83.10376492194675,67.6423647058341,57.19298245614035,14.158914606317246,17.383131266029377,33.99503722084367,41.34056177946507
11776,ZCTA5 11776,119480.0,36.09259026292616,6.357051555176821,4.867750159337157,2220.0,462500.0,23629,58.15154994259471,29.728434676802806,36.09259026292616,81.50675911221288,72.80496605196763,56.184210526315795,8.416721219489386,34.3975868500816,41.84845005740529,41.29628091752121
11769,ZCTA5 11769,128419.0,46.63427183078463,4.382289661419998,3.7701974865350087,2344.0,585800.0,9031,81.6017316017316,34.541127825216165,46.63427183078463,87.25152098496001,78.93674792646557,50.745614035087726,15.761248653056557,13.125145721613428,18.398268398268403,41.113283344258925
11778,ZCTA5 11778,119656.0,40.41321375865592,2.26885550565278,5.33011919110754,1948.0,410900.0,12919,69.33797909407666,29.82319180781531,40.41321375865592,93.39969307446464,70.22181344472152,68.11403508771929,5.343099033179036,18.790802051760316,30.662020905923338,40.94692173679722
11701,ZCTA5 11701,110639.0,31.219561178892402,8.542422044960116,3.682884279899205,2307.0,489000.0,28174,55.72545022086306,24.968504021794143,31.219561178892402,75.14931768738874,79.42454732882757,52.368421052631575,9.995228737652646,41.02063418046165,44.27454977913694,40.39966629468523
11952,ZCTA5 11952,116667.0,50.54132558753631,7.875342177300484,11.333333333333332,2081.0,714800.0,4749,47.05882352941176,28.213935758972315,50.54132558753631,77.08991366603495,36.68319559228651,62.28070175438596,23.44530411883243,6.885346234553509,52.941176470588246,40.32881497953469
11738,ZCTA5 11738,139008.0,31.856213201115587,5.7621288005261295,4.243674860936659,2789.0,455000.0,20246,58.23888404533566,40.24216907687172,31.856213201115587,83.23744348937853,76.29153548765966,31.228070175438592,7.969973808688463,29.467824667754723,41.76111595466434,40.22096084433454
11763,ZCTA5 11763,119286.0,29.04857333715049,6.791085218805041,3.5306201052766726,2327.0,435200.0,30235,72.78165503489531,29.623986475573115,29.04857333715049,80.24411572711261,80.27521329614025,51.49122807017543,6.790560644174026,44.02395663324785,27.21834496510469,39.62595326149138
11751,ZCTA5 11751,116328.0,36.027874564459935,5.633051299641742,4.38006316078539,2238.0,501900.0,13152,64.10564225690277,28.031420603215278,36.027874564459935,83.61294167376948,75.52956449015765,55.39473684210526,10.763634284230234,19.130333411051527,35.894357743097224,39.581203863964696
11716,ZCTA5 11716,120344.0,42.00663110854836,7.972359735973597,2.8199566160520604,2425.0,508500.0,9750,70.80979284369114,30.193606047227817,42.00663110854836,76.8076807680768,84.24553163263478,47.192982456140356,11.156772005735045,14.172884122173002,29.190207156308855,39.17416029012146
11789,ZCTA5 11789,140665.0,46.35135135135135,3.007922653417484,6.464737793851717,2787.0,384300.0,7447,65.11627906976744,41.13428592964283,46.35135135135135,91.24967955369459,63.88295249054743,31.31578947368421,3.758634882871764,10.81691536488692,34.883720930232556,38.958260902366604
11749,ZCTA5 11749,112435.0,30.7774607703281,3.3558939650310213,3.6390101892285296,1781.0,451700.0,3581,73.91304347826086,25.93545747235353,30.7774607703281,90.23739937445521,79.66966208331829,75.43859649122807,7.773404947936056,5.183317789694567,26.086956521739136,38.63131457825386
11722,ZCTA5 11722,110365.0,18.380681818181817,9.281691637445542,5.686679080066429,2094.0,407100.0,38443,57.90400704535447,24.82098439737695,18.380681818181817,72.99871523652206,68.22979290805863,61.71052631578947,5.116747011706569,55.98478666355794,42.09599295464553,38.59079261181601
11961,ZCTA5 11961,86134.0,31.342821782178216,3.7049021193981555,5.3164556962025316,1984.0,402600.0,12436,37.81094527363184,11.77518870667284,31.342821782178216,89.22210292538718,70.29814834187677,66.53508771929825,4.848698565226015,18.08696665889485,62.18905472636816,38.41690183062772
11784,ZCTA5 11784,105268.0,29.640263469008616,6.988750192633687,4.096556620518282,2273.0,435600.0,25986,64.18642681929681,22.076796347543315,29.640263469008616,79.669090348702,77.11345226884,53.85964912280702,6.814387172750076,37.83224527861972,35.81357318070319,38.31235788573966
11727,ZCTA5 11727,101515.0,34.33272904755264,8.755839516350646,4.4696505211526665,2504.0,410300.0,29393,56.16220514179698,20.056208207259687,34.33272904755264,74.52846686152539,75.0290598983537,43.728070175438596,5.3073592403149625,42.796980648169736,43.83779485820302,37.94929212880112
11944,ZCTA5 11944,79917.0,43.48643567015847,9.406593406593407,5.525094896668072,2048.0,822200.0,4744,60.40268456375839,8.428000732214194,43.48643567015847,72.63536463536464,69.13252768473043,63.7280701754386,29.842727041501643,6.878060153882023,39.59731543624161,37.88210836175759
11980,ZCTA5 11980,106857.0,39.349553128103274,4.237453622339387,3.0089038992938284,2814.0,409500.0,5138,64.47368421052632,22.932302490605046,39.349553128103274,87.67286218955815,83.18992532295348,30.13157894736842,5.259706183162864,7.452203310795056,35.526315789473685,35.67513795082581
11950,ZCTA5 11950,105593.0,15.919052503963444,8.476789742372077,7.130167002250384,1994.0,372900.0,16944,43.90243902439025,22.251774004242534,15.919052503963444,75.34024802219032,60.16534798742761,66.09649122807018,3.079578818454361,24.656096992305898,56.09756097560975,35.53572401977156
11953,ZCTA5 11953,92049.0,32.28935138411801,10.758525768466127,4.597701149425287,1935.0,358400.0,13383,62.230405049973704,14.959782058598673,32.28935138411801,68.7024704917349,74.31366961147525,68.6842105263158,2.215867157572577,19.46695033807414,37.769594950026296,35.06142878473596
11967,ZCTA5 11967,106810.0,18.11844835843133,7.8648759254436555,7.15841440394947,2157.0,386300.0,27266,67.74628879892038,22.906998029482388,18.11844835843133,77.1203609441639,60.00753605727404,58.94736842105264,3.87776752575201,39.697481930519935,32.253711201079625,34.683477843933
11713,ZCTA5 11713,111786.0,36.83941356972383,8.361349094458301,5.477031802120141,3021.0,474500.0,9236,64.82758620689654,25.586040551744933,36.83941356972383,75.67607536157585,69.40104546914698,21.052631578947366,9.131517076770862,13.423875029144321,35.172413793103466,33.48545183051499
11933,ZCTA5 11933,80571.0,28.272827282728276,6.221368405497266,4.3047383090740166,2375.0,429500.0,6784,52.708333333333336,8.780109616772013,28.272827282728276,81.90147372946251,75.95038762864434,49.3859649122807,6.451032611965325,9.850781067847983,47.291666666666664,33.40262830804866
11901,ZCTA5 11901,83252.0,21.413439539022118,14.858610195282779,6.048827059465357,2195.0,437500.0,32921,63.42890579286132,10.223540686343128,21.413439539022118,56.774952159177374,66.20655295703651,57.280701754385966,6.92756318348631,47.938039169969684,36.57109420713868,32.77299257041571
11719,ZCTA5 11719,96638.0,36.98224852071006,17.336938154782022,11.925465838509316,1987.0,564600.0,3300,54.83870967741935,17.430466571191676,36.98224852071006,49.5652708224523,33.37508341460911,66.40350877192982,14.49844263852595,4.773840055957099,45.16129032258065,31.136096326876633
11955,ZCTA5 11955,77692.0,37.67901234567901,15.308453922315307,3.0069390902081725,2215.0,466500.0,2626,79.23362175525341,7.230076774811832,37.67901234567901,55.466315862355465,83.20090227288657,56.40350877192982,8.654986505249877,3.7916763814408956,20.766378244746587,30.358993335937637
11951,ZCTA5 11951,108877.0,20.46488125315816,22.249683143219265,6.746541149622022,2313.0,321200.0,15830,66.63090128755364,24.019855926089438,20.46488125315816,35.273649037907596,62.30858002359928,52.10526315789474,0.0,23.032758218698998,33.36909871244635,28.48263828824631
11739,ZCTA5 11739,133393.0,59.32754880694143,0.41981528127623846,5.5954088952654235,,840400.0,1191,68.42105263157895,37.21909356189902,59.32754880694143,98.77871918174185,68.73969906446756,,30.92683409171188,1.7005712287246444,31.57894736842105,
11740,ZCTA5 11740,161705.0,56.99053711848594,5.762419833445008,3.640776699029126,,686900.0,10699,64.26553672316385,52.46207022795551,56.99053711848594,83.23659684815998,79.65979298724224,,21.783403750652997,15.55578223362089,35.734463276836145,
11770,ZCTA5 11770,101250.0,13.186813186813188,0.0,0.0,,730800.0,124,0.0,19.913534117951095,13.186813186813188,100.0,100.0,,24.398365261874396,0.14572161342970388,100.0,
11792,ZCTA5 11792,147100.0,47.84178565567044,2.535211267605634,5.202433396265995,,557700.0,8562,0.0,44.59884353228741,47.84178565567044,92.62483994878362,70.93516548862965,,14.087435020589098,12.441711354628119,100.0,
11794,ZCTA5 11794,,78.57142857142857,,17.899408284023668,,,1519,,,78.57142857142857,,0.0,,,2.1785381207740735,,
11930,ZCTA5 11930,132917.0,62.30769230769231,0.7256894049346879,0.0,,1997100.0,689,100.0,36.96281859393339,62.30769230769231,97.8889035492809,100.0,,99.8271981015022,0.9690487293075308,0.0,
11931,ZCTA5 11931,,0.0,0.0,0.0,,,24,0.0,,0.0,100.0,100.0,,,0.0,100.0,
11932,ZCTA5 11932,200353.0,63.651877133105806,1.0057471264367817,0.0,,1951100.0,696,0.0,73.26987476983709,63.651877133105806,97.07419017763846,100.0,,97.08714731525654,0.9792492422476101,100.0,
11941,ZCTA5 11941,124095.0,39.56639566395664,6.310679611650485,1.9591836734693877,,635900.0,2472,58.252427184466015,32.213117401931754,39.56639566395664,81.64165931156222,89.05447798954292,,18.74552135720672,3.5672650967591513,41.747572815533985,
11947,ZCTA5 11947,,14.418604651162791,0.0,0.0,,,248,0.0,,14.418604651162791,100.0,100.0,,,0.32641641408253674,100.0,
11948,ZCTA5 11948,146054.0,54.337152209492636,0.0,0.0,,909200.0,775,,44.03568467411084,54.337152209492636,100.0,100.0,,35.02499700679235,1.0943693168570763,,
11956,ZCTA5 11956,121500.0,68.6192468619247,6.484641638225256,0.0,,1033700.0,293,57.89473684210527,30.8159881122872,68.6192468619247,81.13558796152654,100.0,,42.44100402608766,0.39199114012590347,42.10526315789473,
11957,ZCTA5 11957,88293.0,58.93675527039414,4.166666666666666,9.090909090909092,,923500.0,1152,45.45454545454545,12.937578739945515,58.93675527039414,87.87878787878788,49.21111945905333,,35.87679540338611,1.64373979948706,54.54545454545454,
11958,ZCTA5 11958,64263.0,39.64285714285714,0.0,0.0,,830600.0,864,100.0,0.0,39.64285714285714,100.0,100.0,,30.343084141598673,1.2240615528095127,0.0,
11959,ZCTA5 11959,,38.55421686746988,34.375,0.0,3389.0,1781300.0,576,80.35714285714286,,38.55421686746988,0.0,100.0,4.912280701754391,86.97278593472365,0.8043833061319654,19.64285714285714,
11960,ZCTA5 11960,216989.0,69.1119691119691,0.0,1.415929203539823,,1230500.0,1037,,82.22657722167784,69.1119691119691,100.0,92.0895194909676,,54.163656085503874,1.4761599440429005,,
11962,ZCTA5 11962,89886.0,83.06122448979592,20.32967032967033,0.0,,1933100.0,546,76.92307692307693,13.795238454166622,83.06122448979592,40.859140859140865,100.0,,96.01495352933432,0.7606668221030544,23.076923076923062,
11964,ZCTA5 11964,129826.0,52.32151772341488,3.7076271186440675,3.9364640883977895,,998700.0,2858,100.0,35.29864648052633,52.32151772341488,89.21417565485362,78.0078535226702,,40.35618277568336,4.129750524597808,0.0,
11965,ZCTA5 11965,,84.39490445859873,19.47743467933492,0.0,,1092200.0,421,100.0,,84.39490445859873,43.33837184193477,100.0,,45.92563383033487,0.5785148053159245,0.0,
11970,ZCTA5 11970,,66.02564102564102,0.0,0.0,,729000.0,468,,,66.02564102564102,100.0,100.0,,24.291145883282176,0.6470039636278853,,
11972,ZCTA5 11972,,53.110047846889955,33.65695792880259,0.0,,851600.0,309,0.0,,53.110047846889955,2.088849661665193,100.0,,31.59397689184126,0.4153065982746561,100.0,
11973,ZCTA5 11973,,100.0,,0.0,,,42,,,100.0,,100.0,,,0.0262298904173467,,
11975,ZCTA5 11975,,58.88594164456234,19.858156028368796,10.0,,2000001.0,423,0.0,,58.88594164456234,42.2308188265635,44.132231404958674,,100.0,0.5814292375845185,100.0,
